timestamp,direction,entry_price,target_price,exit_price,hit_target,pnl,premium_paid,weekday,hour_bin,is_news_day,event_type,proximity,win,day_type
2024-04-24 07:17:00-04:00,short,427.6,427.1,427.1,True,7746.063999999978,153.93600000000004,Wednesday,15:30-16:00,False,,,True,Normal Day
2024-04-24 09:56:00-04:00,short,428.45,426.81725,427.18,False,-0.4572000000000003,154.242,Wednesday,09:30-10:29,False,,,False,Normal Day
2024-04-24 12:53:00-04:00,long,425.09,426.29146428571426,426.29146428571426,True,5220.902285714257,1070.5619999999985,Wednesday,12:30-13:29,False,,,True,Normal Day
2024-04-25 18:01:00-04:00,short,429.58,428.39475,429.21,False,-0.133199999999988,154.64879999999997,Thursday,15:30-16:00,False,,,False,Normal Day
2024-04-26 09:32:00-04:00,long,427.26,428.6953928571428,428.6953928571428,True,7490.724857142794,1204.6679999999994,Friday,09:30-10:29,True,PCE,Within 2 hours,True,News Day
2024-04-26 09:48:00-04:00,long,428.8285,431.1397142857143,431.1397142857143,True,5496.4715357143195,643.2427499999999,Friday,09:30-10:29,True,PCE,Within 2 hours,True,News Day
2024-04-29 09:37:00-04:00,short,433.1501,431.8572071428572,431.8572071428572,True,7986.858821142809,155.934036,Monday,09:30-10:29,False,,,True,Normal Day
2024-04-29 13:49:00-04:00,short,433.1302,432.59437857142865,432.59437857142865,True,7249.69455657135,155.926872,Monday,13:30-14:29,False,,,True,Normal Day
2024-04-29 15:51:00-04:00,long,432.15,433.16103571428573,433.16103571428573,True,6954.165714285733,1206.8699999999985,Monday,15:30-16:00,False,,,True,Normal Day
2024-05-01 10:26:00-04:00,long,422.09,423.69710714285713,421.75,False,-21.011999999998352,1185.1619999999982,Wednesday,09:30-10:29,True,FOMC,Within 2 hours,False,News Day
2024-05-01 14:00:00-04:00,long,422.35,423.7217857142858,423.7217857142858,True,7520.555714285771,1201.2300000000014,Wednesday,13:30-14:29,True,FOMC,Outside 2 hours,True,News Day
2024-05-02 09:58:00-04:00,short,423.87,422.05010714285714,422.05010714285714,True,7797.299657142857,152.5932,Thursday,09:30-10:29,False,,,True,Normal Day
2024-05-02 11:28:00-04:00,short,423.79,422.62199999999996,424.23,False,0.15840000000000032,152.56439999999998,Thursday,10:30-11:29,False,,,True,Normal Day
2024-05-02 18:08:00-04:00,long,428.74,429.1975,429.1975,True,3554.389999999991,643.1100000000001,Thursday,15:30-16:00,False,,,True,Normal Day
2024-05-06 09:31:00-04:00,short,436.73,436.07025000000004,437.78,False,0.7559999999999718,314.4456,Monday,09:30-10:29,False,,,True,Normal Day
2024-05-06 12:21:00-04:00,short,437.35,436.69885714285715,438.0906,False,210.81671999999998,314.892,Monday,11:30-12:29,False,,,True,Normal Day
2024-05-07 09:50:00-04:00,short,440.52,439.3039285714285,441.13,False,159.02640000000005,158.58719999999997,Tuesday,09:30-10:29,False,,,True,Normal Day
2024-05-07 13:50:00-04:00,short,440.4399,439.5113285714286,440.006,False,-0.15620400000000245,158.55836399999998,Tuesday,13:30-14:29,False,,,False,Normal Day
2024-05-07 14:52:00-04:00,short,440.18,439.3591071428571,440.68,False,158.8248,158.4648,Tuesday,14:30-15:29,False,,,True,Normal Day
2024-05-08 08:01:00-04:00,short,440.19,439.26192857142854,439.26192857142854,True,5579.603028571459,158.46839999999997,Wednesday,15:30-16:00,False,,,True,Normal Day
2024-05-08 08:03:00-04:00,short,439.22,437.32371428571423,437.81,False,-0.5076000000000249,158.1192,Wednesday,15:30-16:00,False,,,False,Normal Day
2024-05-09 10:14:00-04:00,short,439.74,438.56146428571435,441.16,False,159.32879999999997,158.30640000000002,Thursday,09:30-10:29,False,,,True,Normal Day
2024-05-09 11:47:00-04:00,short,440.68,439.89435714285713,440.92,False,0.17280000000005202,317.2896,Thursday,11:30-12:29,False,,,True,Normal Day
2024-05-09 13:57:00-04:00,short,440.8,440.1611428571429,441.5,False,0.5040000000000191,317.376,Thursday,13:30-14:29,False,,,True,Normal Day
2024-05-10 10:52:00-04:00,short,441.54,440.3984642857143,441.42,False,-0.08640000000002601,317.90880000000004,Friday,10:30-11:29,False,,,False,Normal Day
2024-05-10 13:03:00-04:00,short,441.65,441.01699999999994,441.01699999999994,True,3665.012000000061,317.988,Friday,12:30-13:29,False,,,True,Normal Day
2024-05-10 13:49:00-04:00,long,441.205,441.8842857142856,441.8842857142856,True,5717.8167142856255,1166.4689999999991,Friday,13:30-14:29,False,,,True,Normal Day
2024-05-10 14:34:00-04:00,short,441.6122,440.95616428571424,442.19,False,0.41601600000001326,317.96078399999993,Friday,14:30-15:29,False,,,True,Normal Day
2024-05-14 09:31:00-04:00,long,443.04,443.62928571428574,443.62928571428574,True,2964.725714285743,664.56,Tuesday,09:30-10:29,False,,,True,Normal Day
2024-05-14 09:57:00-04:00,short,443.3813,442.35133571428577,443.885,False,0.1813319999999976,159.617268,Tuesday,09:30-10:29,False,,,True,Normal Day
2024-05-14 12:33:00-04:00,short,443.39,442.7926428571428,443.91,False,0.18720000000001846,159.6204,Tuesday,12:30-13:29,False,,,True,Normal Day
2024-05-16 07:12:00-04:00,short,453.6,453.3357142857143,453.3357142857143,True,6500.989714285711,163.296,Thursday,15:30-16:00,False,,,True,Normal Day
2024-05-16 13:19:00-04:00,short,453.95,453.36146428571425,453.36146428571425,True,6475.113714285752,163.42199999999997,Thursday,12:30-13:29,False,,,True,Normal Day
2024-05-17 10:04:00-04:00,short,452.05,451.07860714285715,451.7,False,-0.25200000000000955,325.476,Friday,09:30-10:29,False,,,False,Normal Day
2024-05-20 09:31:00-04:00,long,451.92,452.3538928571429,452.3538928571429,True,6125.236857142909,1228.6560000000009,Monday,09:30-10:29,False,,,True,Normal Day
2024-05-21 10:34:00-04:00,long,454.36,454.97042857142856,454.52,False,0.2399999999998954,681.5400000000001,Tuesday,10:30-11:29,False,,,True,Normal Day
2024-05-21 12:34:00-04:00,short,454.89,454.4380357142856,454.4380357142856,True,5398.203885714395,163.76039999999995,Tuesday,12:30-13:29,False,,,True,Normal Day
2024-05-22 07:03:00-04:00,long,455.97,456.35928571428576,455.6,False,-22.86600000000044,1178.9460000000017,Wednesday,15:30-16:00,False,,,False,Normal Day
2024-05-22 10:07:00-04:00,short,456.23,455.2525714285714,456.7,False,0.3384000000000924,328.4856,Wednesday,09:30-10:29,False,,,True,Normal Day
2024-05-22 12:32:00-04:00,short,456.23,455.80510714285714,455.80510714285714,True,3866.4072571428605,328.4856,Wednesday,12:30-13:29,False,,,True,Normal Day
2024-05-22 13:31:00-04:00,short,456.2,455.7712142857143,455.7712142857143,True,3900.321714285721,328.46399999999994,Wednesday,13:30-14:29,False,,,True,Normal Day
2024-05-22 15:56:00-04:00,long,455.02,456.4092857142857,456.4092857142857,True,5289.049714285717,1120.2359999999987,Wednesday,15:30-16:00,False,,,True,Normal Day
2024-05-22 16:18:00-04:00,long,455.61,456.9671428571429,456.9671428571429,True,5810.444857142903,1156.6980000000005,Wednesday,15:30-16:00,False,,,True,Normal Day
2024-05-23 10:51:00-04:00,short,457.4,455.9633214285714,459.0496,False,221.53152000000006,329.3279999999999,Thursday,10:30-11:29,False,,,True,Normal Day
2024-05-23 13:25:00-04:00,long,457.0,458.1707857142857,453.27,False,-562.6949999999999,1242.6,Thursday,12:30-13:29,False,,,False,Normal Day
2024-05-24 08:03:00-04:00,short,454.06,452.2962142857143,455.19,False,0.40680000000000405,163.4616,Friday,15:30-16:00,False,,,True,Normal Day
2024-05-24 09:49:00-04:00,short,455.13,453.61825,457.2,False,165.3372,163.84679999999997,Friday,09:30-10:29,False,,,True,Normal Day
2024-05-28 15:53:00-04:00,long,458.52,459.5088928571429,459.5088928571429,True,3821.1128571428826,687.78,Tuesday,15:30-16:00,False,,,True,Normal Day
2024-05-31 07:36:00-04:00,long,450.35,450.735,450.735,True,4603.370000000012,1131.6300000000015,Friday,15:30-16:00,True,PCE,Within 30 minutes,True,News Day
2024-05-31 15:48:00-04:00,long,449.07,450.4127142857143,450.4127142857143,True,4739.109285714287,673.605,Friday,15:30-16:00,True,PCE,Outside 2 hours,True,News Day
2024-07-01 11:11:00-04:00,long,478.56,480.21360714285714,480.21360714285714,True,4495.767142857143,717.84,Monday,10:30-11:29,False,,,True,Normal Day
2024-07-01 12:58:00-04:00,short,480.99,480.06271428571426,480.67,False,-0.23040000000003147,346.31280000000004,Monday,12:30-13:29,False,,,False,Normal Day
2024-07-01 15:26:00-04:00,short,480.944,480.10817857142865,481.87,False,0.6667199999999411,346.27968000000004,Monday,14:30-15:29,False,,,True,Normal Day
2024-07-02 09:33:00-04:00,long,481.31,482.35125000000005,482.35125000000005,True,6106.2920000000495,1244.9580000000003,Tuesday,09:30-10:29,False,,,True,Normal Day
2024-07-02 10:10:00-04:00,short,482.21,479.9306785714286,483.695,False,233.2428,347.1912,Tuesday,09:30-10:29,False,,,True,Normal Day
2024-07-03 09:31:00-04:00,long,486.85,487.66428571428577,487.66428571428577,True,5739.260142857191,1158.5970000000011,Wednesday,09:30-10:29,False,,,True,Normal Day
2024-07-05 10:09:00-04:00,short,492.825,490.93435714285715,494.19,False,0.49140000000002715,177.41699999999997,Friday,09:30-10:29,True,NFP,Within 2 hours,True,News Day
2024-07-08 09:33:00-04:00,short,496.7201,495.9529571428572,495.9529571428572,True,3689.4043851427987,357.638472,Monday,09:30-10:29,False,,,True,Normal Day
2024-07-08 12:09:00-04:00,short,496.74,495.92432142857143,496.68,False,-0.04319999999995616,357.65279999999996,Monday,11:30-12:29,False,,,False,Normal Day
2024-07-08 19:07:00-04:00,long,498.55,499.0148571428572,499.0148571428572,True,3267.0321428571815,747.8249999999999,Monday,15:30-16:00,False,,,True,Normal Day
2024-07-09 10:23:00-04:00,short,499.26,497.935107142857,497.935107142857,True,6885.159257142979,179.7336,Tuesday,09:30-10:29,False,,,True,Normal Day
2024-07-09 14:39:00-04:00,long,497.38,498.1175,497.41,False,1.6686000000013337,1204.2755999999997,Tuesday,14:30-15:29,False,,,True,Normal Day
2024-07-10 10:19:00-04:00,short,499.96,498.8497857142857,498.8497857142857,True,5970.228685714299,179.98559999999998,Wednesday,09:30-10:29,False,,,True,Normal Day
2024-07-11 08:53:00-04:00,short,502.92,501.4703571428572,501.4703571428572,True,8348.59165714279,181.0512,Thursday,15:30-16:00,True,CPI,Within 30 minutes,True,News Day
2024-07-15 09:41:00-04:00,short,497.66,495.69214285714287,499.0,False,0.4823999999999842,179.1576,Monday,09:30-10:29,False,,,True,Normal Day
2024-07-15 13:00:00-04:00,short,497.58,496.34425,496.34425,True,8476.62120000001,179.12879999999998,Monday,12:30-13:29,False,,,True,Normal Day
2024-07-15 15:55:00-04:00,long,495.42,497.8276428571429,496.89,False,90.84599999999818,1216.9560000000008,Monday,15:30-16:00,False,,,True,Normal Day
2024-07-16 08:31:00-04:00,long,497.39,498.2007142857143,497.42,False,1.668600000001561,1204.8317999999992,Tuesday,15:30-16:00,False,,,True,Normal Day
2024-07-16 11:09:00-04:00,long,496.33,498.20860714285703,494.56,False,-478.21859999999936,1145.8745999999994,Tuesday,10:30-11:29,False,,,False,Normal Day
2024-07-16 14:25:00-04:00,long,495.06,496.3407142857143,495.44,False,23.483999999999924,1194.708,Tuesday,13:30-14:29,False,,,True,Normal Day
2024-07-18 04:18:00-04:00,short,483.56,482.62428571428575,484.77,False,0.43559999999996535,174.0816,Thursday,15:30-16:00,False,,,True,Normal Day
2024-07-18 06:14:00-04:00,long,482.66,483.4921428571429,483.4921428571429,True,2768.1528571428807,723.99,Thursday,15:30-16:00,False,,,True,Normal Day
2024-07-18 10:28:00-04:00,short,483.6,481.6481428571429,481.6481428571429,True,8177.7611428571145,174.096,Thursday,09:30-10:29,False,,,True,Normal Day
2024-07-18 10:54:00-04:00,long,482.32,485.25478571428573,477.36,False,-661.0895999999996,1176.6383999999996,Thursday,10:30-11:29,False,,,False,Normal Day
2024-07-19 07:22:00-04:00,long,480.65,481.3178571428571,481.3178571428571,True,5113.687142857123,1204.1699999999985,Friday,15:30-16:00,False,,,True,Normal Day
2024-07-19 11:55:00-04:00,long,476.96,478.5464999999999,475.3101,False,-91.76743800000008,1148.515199999999,Friday,11:30-12:29,False,,,False,Normal Day
2024-07-22 09:31:00-04:00,short,480.06,478.99607142857144,480.85,False,173.39039999999994,172.8216,Monday,09:30-10:29,False,,,True,Normal Day
2024-07-22 11:10:00-04:00,short,479.8,477.48532142857147,479.67,False,-0.046799999999990405,172.72799999999998,Monday,10:30-11:29,False,,,False,Normal Day
2024-07-23 05:20:00-04:00,long,481.28,481.6942857142857,481.6942857142857,True,5451.181714285685,1243.1039999999982,Tuesday,15:30-16:00,False,,,True,Normal Day
2024-07-23 07:45:00-04:00,short,482.17,481.5628571428572,481.5628571428572,True,3089.9804571428167,347.16240000000005,Tuesday,15:30-16:00,False,,,True,Normal Day
2024-07-23 08:45:00-04:00,long,481.29,481.9755,481.9755,True,5731.778000000009,1243.7220000000013,Tuesday,15:30-16:00,False,,,True,Normal Day
2024-07-23 09:34:00-04:00,long,481.56,482.7753571428571,482.7753571428571,True,5863.454228571393,1134.3672,Tuesday,09:30-10:29,False,,,True,Normal Day
2024-07-23 09:59:00-04:00,short,482.65,480.5718214285714,481.68,False,-0.3491999999999962,173.754,Tuesday,09:30-10:29,False,,,False,Normal Day
2024-07-23 12:22:00-04:00,short,482.7,481.4413571428571,481.4413571428571,True,8384.870857142898,173.772,Tuesday,11:30-12:29,False,,,True,Normal Day
2024-07-23 16:02:00-04:00,long,481.99,484.1041785714286,481.1,False,-49.501799999998866,1158.2838000000004,Tuesday,15:30-16:00,False,,,False,Normal Day
2024-07-24 18:58:00-04:00,short,465.031,464.7355,464.7355,True,5097.0888399999985,167.41116,Wednesday,15:30-16:00,False,,,True,Normal Day
2024-07-25 10:30:00-04:00,long,460.37,464.33714285714285,464.33714285714285,True,8186.276857142851,1150.8660000000004,Thursday,10:30-11:29,False,,,True,Normal Day
2024-07-25 14:00:00-04:00,short,465.5299,463.5848642857143,463.5848642857143,True,6079.954186285725,335.181528,Thursday,13:30-14:29,False,,,True,Normal Day
2024-07-26 13:35:00-04:00,short,464.36,462.9046071428571,462.9046071428571,True,6928.223257142883,167.1696,Friday,13:30-14:29,True,PCE,Outside 2 hours,True,News Day
2024-07-29 09:33:00-04:00,long,465.135,466.48857142857145,466.48857142857145,True,5343.228428571449,1145.3429999999994,Monday,09:30-10:29,False,,,True,Normal Day
2024-07-29 10:03:00-04:00,short,467.45,464.9191785714285,464.9191785714285,True,4744.257428571482,336.564,Monday,09:30-10:29,False,,,True,Normal Day
2024-07-30 05:37:00-04:00,short,464.45,463.8071428571429,465.12,False,0.2411999999999921,167.202,Tuesday,15:30-16:00,False,,,True,Normal Day
2024-07-30 09:40:00-04:00,short,465.75,463.6150357142857,463.6150357142857,True,6049.624285714318,335.34,Tuesday,09:30-10:29,False,,,True,Normal Day
2024-07-30 10:18:00-04:00,short,464.45,462.21775,462.21775,True,7615.047999999976,167.202,Tuesday,09:30-10:29,False,,,True,Normal Day
2024-07-31 09:31:00-04:00,short,467.65,466.5078571428571,466.5078571428571,True,8323.788857142881,168.35399999999998,Wednesday,09:30-10:29,True,FOMC,Within 2 hours,True,News Day
2024-07-31 13:42:00-04:00,short,467.83,465.57957142857146,471.74,False,171.23400000000004,168.41879999999998,Wednesday,13:30-14:29,True,FOMC,Outside 2 hours,True,News Day
2024-08-02 13:09:00-04:00,long,447.79,450.46225000000004,446.79,False,-135.53700000000015,671.6850000000001,Friday,12:30-13:29,True,NFP,Outside 2 hours,False,News Day
2024-08-02 14:25:00-04:00,long,447.62,449.39925000000005,449.39925000000005,True,3727.820000000052,671.43,Friday,13:30-14:29,True,NFP,Outside 2 hours,True,News Day
2024-08-02 15:12:00-04:00,long,447.5,449.5766071428571,448.71,False,1.8150000000000546,671.25,Friday,14:30-15:29,True,NFP,Outside 2 hours,True,News Day
2024-08-05 14:36:00-04:00,short,436.205,433.56532142857145,433.56532142857145,True,6120.6109714285485,314.0676,Monday,14:30-15:29,False,,,True,Normal Day
2024-08-06 04:01:00-04:00,short,441.62,440.294,440.294,True,4388.033600000017,317.96639999999996,Tuesday,15:30-16:00,False,,,True,Normal Day
2024-08-06 04:48:00-04:00,long,439.6,440.8535714285715,437.15,False,-542.7000000000014,1067.2800000000013,Tuesday,15:30-16:00,False,,,False,Normal Day
2024-08-06 06:59:00-04:00,long,439.39,440.5721428571428,440.5721428571428,True,4913.057857142808,659.085,Tuesday,15:30-16:00,False,,,True,Normal Day
2024-08-06 10:03:00-04:00,long,439.73,444.30132142857144,442.75,False,186.63599999999883,1075.314000000001,Tuesday,09:30-10:29,False,,,True,Normal Day
2024-08-06 11:25:00-04:00,short,441.89,439.0343928571429,443.37,False,213.88319999999987,318.1608,Tuesday,10:30-11:29,False,,,True,Normal Day
2024-08-06 13:44:00-04:00,short,445.16,443.4233928571429,446.68,False,161.352,160.2576,Tuesday,13:30-14:29,False,,,True,Normal Day
2024-08-06 15:00:00-04:00,short,444.83,442.92196428571424,442.92196428571424,True,6917.896914285761,160.1388,Tuesday,14:30-15:29,False,,,True,Normal Day
2024-08-06 15:48:00-04:00,short,441.845,438.9902142857143,438.9902142857143,True,5691.657314285727,318.1284,Tuesday,15:30-16:00,False,,,True,Normal Day
2024-08-06 16:15:00-04:00,long,439.25,441.6253571428571,441.6253571428571,True,5966.482142857127,658.875,Tuesday,15:30-16:00,False,,,True,Normal Day
2024-08-07 10:19:00-04:00,short,446.27,442.8253571428571,447.0,False,0.525600000000054,321.3144,Wednesday,09:30-10:29,False,,,True,Normal Day
2024-08-07 11:40:00-04:00,short,446.48,444.5849285714286,444.5849285714286,True,5093.6058285714225,321.4656,Wednesday,11:30-12:29,False,,,True,Normal Day
2024-08-07 14:03:00-04:00,short,438.4699,436.2931142857143,436.2931142857143,True,8549.036550285706,157.84916399999997,Wednesday,13:30-14:29,False,,,True,Normal Day
2024-08-07 15:22:00-04:00,short,437.96,435.39521428571425,435.39521428571425,True,9447.120114285754,157.66559999999998,Wednesday,14:30-15:29,False,,,True,Normal Day
2024-08-07 18:27:00-04:00,long,433.33,434.0617857142857,430.31,False,-133.62299999999993,649.995,Wednesday,15:30-16:00,False,,,False,Normal Day
2024-08-09 05:45:00-04:00,short,450.42,449.6985714285714,449.6985714285714,True,5139.277371428573,162.15120000000002,Friday,15:30-16:00,False,,,True,Normal Day
2024-08-09 07:52:00-04:00,long,448.46,449.7135714285714,449.7135714285714,True,4040.881428571413,672.69,Friday,15:30-16:00,False,,,True,Normal Day
2024-08-09 13:42:00-04:00,short,451.2399,449.51704285714277,449.51704285714277,True,5158.064414857231,324.892728,Friday,13:30-14:29,False,,,True,Normal Day
2024-08-09 14:48:00-04:00,short,450.3986,448.9672428571429,450.87,False,162.482904,162.143496,Friday,14:30-15:29,False,,,True,Normal Day
2024-08-12 11:23:00-04:00,short,452.36,450.51060714285717,450.51060714285717,True,4163.693657142831,325.6992,Monday,10:30-11:29,False,,,True,Normal Day
2024-08-12 12:52:00-04:00,short,452.53,450.97842857142854,450.97842857142854,True,8858.660628571462,162.9108,Monday,12:30-13:29,False,,,True,Normal Day
2024-08-14 09:32:00-04:00,short,464.18,462.99428571428575,462.99428571428575,True,6838.609485714248,167.10479999999998,Wednesday,09:30-10:29,True,CPI,Within 2 hours,True,News Day
2024-08-14 10:48:00-04:00,long,460.71,462.78285714285715,462.78285714285715,True,6610.979142857155,1171.8779999999986,Wednesday,10:30-11:29,True,CPI,Outside 2 hours,True,News Day
2024-08-14 12:15:00-04:00,short,464.06,463.0109642857143,463.0109642857143,True,6821.974114285706,167.0616,Wednesday,11:30-12:29,True,CPI,Outside 2 hours,True,News Day
2024-08-14 12:22:00-04:00,short,463.01,461.5030357142857,461.5030357142857,True,8330.280685714284,166.6836,Wednesday,11:30-12:29,True,CPI,Outside 2 hours,True,News Day
2024-08-14 13:07:00-04:00,long,462.55,463.78200000000004,463.78200000000004,True,3088.1750000000393,693.825,Wednesday,12:30-13:29,True,CPI,Outside 2 hours,True,News Day
2024-08-14 15:52:00-04:00,long,462.48,463.5590000000001,463.5590000000001,True,6549.962400000074,1153.137600000001,Wednesday,15:30-16:00,True,CPI,Outside 2 hours,True,News Day
2024-08-16 11:52:00-04:00,long,473.93,474.84514285714283,474.84514285714283,True,4134.247857142833,710.895,Friday,11:30-12:29,False,,,True,Normal Day
2024-08-20 04:35:00-04:00,short,481.5,481.1178571428571,481.76,False,0.18720000000001846,346.68,Tuesday,15:30-16:00,False,,,True,Normal Day
2024-08-20 07:29:00-04:00,short,481.64,481.3864285714285,481.3864285714285,True,3266.790628571504,346.7808,Tuesday,15:30-16:00,False,,,True,Normal Day
2024-08-20 08:20:00-04:00,short,481.68,481.3903928571429,481.3903928571429,True,3262.797542857101,346.8096,Tuesday,15:30-16:00,False,,,True,Normal Day
2024-08-20 10:12:00-04:00,short,481.42,479.5353214285714,479.5353214285714,True,5118.056171428578,346.62239999999997,Tuesday,09:30-10:29,False,,,True,Normal Day
2024-08-20 18:01:00-04:00,long,480.04,480.45328571428576,479.76,False,-446.83200000000136,1166.4720000000013,Tuesday,15:30-16:00,False,,,False,Normal Day
2024-08-20 19:32:00-04:00,long,479.98,480.2905,480.2905,True,4127.736000000008,1162.7640000000013,Tuesday,15:30-16:00,False,,,True,Normal Day
2024-08-21 04:25:00-04:00,short,480.11,479.45642857142866,480.62,False,173.20679999999993,172.83960000000002,Wednesday,15:30-16:00,False,,,True,Normal Day
2024-08-21 10:52:00-04:00,short,481.4401,479.00156428571427,480.5531,False,-0.6386400000000094,346.636872,Wednesday,10:30-11:29,False,,,False,Normal Day
2024-08-21 12:02:00-04:00,short,480.22,478.8421071428572,481.87,False,1.1879999999999882,345.7584,Wednesday,11:30-12:29,False,,,True,Normal Day
2024-08-22 08:01:00-04:00,long,484.34,485.465,484.65,False,0.46499999999991815,726.51,Thursday,15:30-16:00,False,,,True,Normal Day
2024-08-22 10:09:00-04:00,short,482.84,480.58642857142854,482.03,False,-0.2915999999999883,173.8224,Thursday,09:30-10:29,False,,,False,Normal Day
2024-08-23 10:47:00-04:00,short,479.4,476.6000357142857,476.6000357142857,True,8227.380285714304,172.58399999999997,Friday,10:30-11:29,False,,,True,Normal Day
2024-08-23 11:44:00-04:00,short,479.55,477.4325,477.4325,True,7394.8619999999955,172.63800000000003,Friday,11:30-12:29,False,,,True,Normal Day
2024-08-26 09:32:00-04:00,long,479.33,480.2028571428571,480.2028571428571,True,4483.862142857112,718.995,Monday,09:30-10:29,False,,,True,Normal Day
2024-08-27 09:34:00-04:00,long,473.89,475.3757857142857,475.3757857142857,True,4664.950714285712,710.8349999999999,Tuesday,09:30-10:29,False,,,True,Normal Day
2024-08-27 15:04:00-04:00,short,476.68,475.8783214285714,477.0,False,0.23039999999991778,343.2096,Tuesday,14:30-15:29,False,,,True,Normal Day
2024-08-28 07:49:00-04:00,short,476.58,476.2657142857143,476.2657142857143,True,3391.148114285704,343.13759999999996,Wednesday,15:30-16:00,False,,,True,Normal Day
2024-08-28 08:40:00-04:00,short,476.65,476.2277857142857,476.2277857142857,True,3429.0262857143125,343.188,Wednesday,15:30-16:00,False,,,True,Normal Day
2024-08-28 09:35:00-04:00,short,476.35,475.0082500000001,475.0082500000001,True,4648.777999999911,342.97200000000004,Wednesday,09:30-10:29,False,,,True,Normal Day
2024-08-29 14:29:00-04:00,short,473.1005,471.4329285714286,471.4329285714286,True,8396.75524857141,170.31618000000003,Thursday,13:30-14:29,False,,,True,Normal Day
2024-08-29 18:03:00-04:00,long,472.29,472.74357142857144,471.849,False,-24.528420000001688,1158.769800000001,Thursday,15:30-16:00,False,,,False,Normal Day
2024-08-30 09:31:00-04:00,short,475.01,474.21000000000004,474.21000000000004,True,5618.996399999964,171.00359999999998,Friday,09:30-10:29,True,PCE,Within 2 hours,True,News Day
2024-08-30 10:21:00-04:00,short,475.37,473.2257142857143,473.2257142857143,True,6432.019314285724,342.2664,Friday,09:30-10:29,True,PCE,Within 2 hours,True,News Day
2024-08-30 11:32:00-04:00,short,471.75,469.8327142857143,471.02,False,-0.5255999999999403,339.65999999999997,Friday,11:30-12:29,True,PCE,Outside 2 hours,False,News Day
2024-08-30 12:45:00-04:00,long,471.25,472.85224999999997,472.85224999999997,True,6628.999999999969,1223.2499999999998,Friday,12:30-13:29,True,PCE,Outside 2 hours,True,News Day
2024-09-04 09:42:00-04:00,long,460.38,463.3831428571429,462.57,False,135.34199999999942,1151.4839999999997,Wednesday,09:30-10:29,False,,,True,Normal Day
2024-09-04 11:30:00-04:00,short,462.03,460.1282857142857,463.17,False,223.14239999999995,332.6616,Wednesday,11:30-12:29,False,,,True,Normal Day
2024-09-04 13:39:00-04:00,short,462.05,460.3834285714286,460.74,False,-0.9431999999999903,332.676,Wednesday,13:30-14:29,False,,,False,Normal Day
2024-09-05 09:31:00-04:00,long,459.25,460.1428571428571,460.1428571428571,True,4453.98214285711,688.875,Thursday,09:30-10:29,False,,,True,Normal Day
2024-09-05 11:00:00-04:00,short,461.362,459.1781071428572,459.1781071428572,True,5489.712217142813,332.18064000000004,Thursday,10:30-11:29,False,,,True,Normal Day
2024-09-05 14:15:00-04:00,short,461.57,460.3341428571428,460.3341428571428,True,4333.526742857192,332.3304,Thursday,13:30-14:29,False,,,True,Normal Day
2024-09-05 15:39:00-04:00,short,461.03,459.7505,459.7505,True,4917.558400000012,331.9416,Thursday,15:30-16:00,False,,,True,Normal Day
2024-09-05 16:11:00-04:00,short,461.64,459.9286071428572,459.9286071428572,True,4739.012057142826,332.38079999999997,Thursday,15:30-16:00,False,,,True,Normal Day
2024-09-06 08:58:00-04:00,short,460.1,457.5620714285714,457.5620714285714,True,7272.292571428585,165.636,Friday,15:30-16:00,True,NFP,Within 30 minutes,True,News Day
2024-09-09 11:27:00-04:00,long,450.89,452.27356142857144,452.27356142857144,True,6108.5594285714415,1165.001999999999,Monday,10:30-11:29,False,,,True,Normal Day
2024-09-10 08:01:00-04:00,long,453.38,454.83178571428573,454.83178571428573,True,4151.7157142857295,680.0699999999999,Tuesday,15:30-16:00,False,,,True,Normal Day
2024-09-10 08:14:00-04:00,long,455.63,458.2833928571428,456.22,False,36.462000000002035,1157.9339999999995,Tuesday,15:30-16:00,False,,,True,Normal Day
2024-09-10 09:35:00-04:00,short,456.74,455.03642857142853,455.03642857142853,True,4634.71862857147,328.8528,Tuesday,09:30-10:29,False,,,True,Normal Day
2024-09-10 10:50:00-04:00,short,455.47,453.34614285714287,454.23,False,-164.41559999999998,327.9384,Tuesday,10:30-11:29,False,,,False,Normal Day
2024-09-10 12:54:00-04:00,long,455.06,456.4588214285714,456.4588214285714,True,5336.113428571411,1122.708,Tuesday,12:30-13:29,False,,,True,Normal Day
2024-09-11 08:31:00-04:00,short,456.02,454.4880714285714,459.61,False,223.19760000000008,328.33439999999996,Wednesday,15:30-16:00,True,CPI,Within 30 minutes,True,News Day
2024-09-11 09:35:00-04:00,short,458.51,456.1381071428571,456.1381071428571,True,8696.829257142892,165.06359999999998,Wednesday,09:30-10:29,True,CPI,Within 2 hours,True,News Day
2024-09-11 11:37:00-04:00,long,455.4,457.26914285714287,457.26914285714287,True,6125.422857142869,1143.7199999999984,Wednesday,11:30-12:29,True,CPI,Outside 2 hours,True,News Day
2024-09-11 12:04:00-04:00,long,458.21,460.5658928571427,460.5658928571427,True,4878.577857142728,687.3149999999999,Wednesday,11:30-12:29,True,CPI,Outside 2 hours,True,News Day
2024-09-12 09:31:00-04:00,short,468.06,467.0014285714285,467.0014285714285,True,7830.069828571495,168.50159999999997,Thursday,09:30-10:29,False,,,True,Normal Day
2024-09-12 10:09:00-04:00,long,468.14,470.7665,470.7665,True,5064.290000000007,702.21,Thursday,09:30-10:29,False,,,True,Normal Day
